ip,type,is_cidr,sources,source_count,category,confidence,first_seen,last_seen
180.129.222.212,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.130.103.216,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.131.113.63,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.131.131.177,ipv4,False,GreenSnow|RTBH (Turkiye),2,attacker,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.131.145.85,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.131.145.93,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.131.167.125,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.131.241.39,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.137.151.93,ipv4,False,Blocklist.de (all)|Blocklist.de (mail)|RTBH (Turkiye)|Stamparm IPsum,4,attacker,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.138.194.82,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.139.93.137,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.14.21.42,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.14.27.205,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.140.129.5,ipv4,False,BinaryDefense,1,attacker,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.140.8.54,ipv4,False,BinaryDefense,1,attacker,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.142.178.92,ipv4,False,Blocklist.de (all)|Blocklist.de (mail)|RTBH (Turkiye)|Stamparm IPsum,4,attacker,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.143.174.13,ipv4,False,BinaryDefense,1,attacker,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.143.228.3,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.148.24.170,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.148.4.252,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.149.125.209,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.149.126.13,ipv4,False,BinaryDefense,1,attacker,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.149.199.216,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.149.217.243,ipv4,False,Blocklist.de (all)|Blocklist.de (apache)|Blocklist.de (bruteforcelogin),3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.149.219.104,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.149.219.110,ipv4,False,Blocklist.de (all)|Blocklist.de (bots),2,attacker,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.149.219.152,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.149.231.6,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.149.234.216,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.149.44.110,ipv4,False,AlienVault OTX,1,threat-intel,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.149.44.115,ipv4,False,AlienVault OTX,1,threat-intel,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.149.44.43,ipv4,False,AlienVault OTX,1,threat-intel,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.15.219.202,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.150.226.99,ipv4,False,Tor Exit Nodes,1,anonymizer,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.150.241.90,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.151.104.143,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.151.16.132,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.151.178.17,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.153.91.15,ipv4,False,Blocklist.de (all)|Blocklist.de (ssh)|RTBH (Turkiye)|Stamparm IPsum,4,attacker,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.157.30.3,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.157.47.130,ipv4,False,AbuseIPDB|RTBH (Turkiye),2,crowd-sourced,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.158.107.66,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.158.167.89,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.158.66.33,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.158.90.96,ipv4,False,AbuseIPDB,1,crowd-sourced,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.163.65.24,ipv4,False,Blocklist.de (all)|Blocklist.de (ssh)|RTBH (Turkiye)|Stamparm IPsum,4,attacker,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.164.62.254,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.165.18.103,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.165.18.12,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.165.24.134,ipv4,False,CINS Army|RTBH (Turkiye),2,scanner,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.165.27.199,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.165.36.177,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.165.46.24,ipv4,False,RTBH (Turkiye)|Stamparm IPsum,2,government-feed,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.165.49.4,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.165.54.95,ipv4,False,Blocklist.de (all)|Blocklist.de (mail)|RTBH (Turkiye)|Stamparm IPsum,4,attacker,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.165.57.65,ipv4,False,AbuseIPDB|RTBH (Turkiye)|Stamparm IPsum,3,crowd-sourced,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.165.58.214,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.166.193.6,ipv4,False,BinaryDefense|CINS Army|RTBH (Turkiye)|Stamparm IPsum,4,attacker,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.166.3.78,ipv4,False,Blocklist.de (all)|Blocklist.de (mail)|RTBH (Turkiye)|Stamparm IPsum,4,attacker,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.167.207.234,ipv4,False,Blocklist.de (all)|Blocklist.de (ssh)|Blocklist.de (strongips)|RTBH (Turkiye)|Stamparm IPsum,5,attacker,100,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.167.46.165,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.167.46.166,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.167.46.170,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.168.24.186,ipv4,False,Blocklist.de (all)|Blocklist.de (ssh)|GreenSnow|RTBH (Turkiye)|Stamparm IPsum,5,attacker,100,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.169.100.182,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.169.128.242,ipv4,False,CINS Army|Stamparm IPsum,2,scanner,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.169.5.234,ipv4,False,Blocklist.de (all)|Blocklist.de (apache),2,attacker,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.172.152.17,ipv4,False,BinaryDefense,1,attacker,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.173.120.63,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.173.142.72,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.173.155.125,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.173.167.237,ipv4,False,AbuseIPDB|Blocklist.de (all)|Blocklist.de (ssh)|GreenSnow|RTBH (Turkiye)|Stamparm IPsum,6,crowd-sourced,100,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.173.75.65,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.175.161.99,ipv4,False,Blocklist.de (all)|Blocklist.de (ssh)|Stamparm IPsum,3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.175.162.130,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.177.225.143,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.177.49.86,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.177.66.132,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.178.122.131,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.178.160.0/24,ipv4,True,Spamhaus DROP,1,infrastructure,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.178.174.0,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.178.174.240,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.178.174.241,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.178.174.244,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.178.174.245,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.178.174.250,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.178.174.252,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.178.189.17,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.178.189.34,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.178.189.7,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.178.192.0/18,ipv4,True,Spamhaus DROP,1,infrastructure,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.178.32.214,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.178.58.83,ipv4,False,SGB (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.178.94.211,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.178.94.217,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.180.120.56,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.180.164.41,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.180.214.232,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.180.217.212,ipv4,False,BinaryDefense,1,attacker,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.180.218.74,ipv4,False,BinaryDefense|Stamparm IPsum,2,attacker,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.180.242.201,ipv4,False,AbuseIPDB|Blocklist.de (all)|Blocklist.de (ssh)|GreenSnow|RTBH (Turkiye)|Stamparm IPsum,6,crowd-sourced,100,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.141.117,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.220.134,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.220.135,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.228.194,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.228.195,ipv4,False,CINS Army|RTBH (Turkiye),2,scanner,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.228.196,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.228.199,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.228.201,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.229.194,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.229.196,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.229.197,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.229.199,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.229.200,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.234.0,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.234.11,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.234.12,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.234.13,ipv4,False,CINS Army|RTBH (Turkiye),2,scanner,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.234.14,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.234.16,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.234.17,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.234.18,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.234.20,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.234.21,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.236.143,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.236.144,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.236.145,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.236.146,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.245.0,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.245.133,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.245.135,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.245.136,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.245.137,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.245.140,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.245.142,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.245.144,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.245.76,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.245.77,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.245.86,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.245.87,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.245.88,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.245.90,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.245.91,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.245.92,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.182.245.93,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.183.169.224,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.183.173.146,ipv4,False,CINS Army,1,scanner,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.183.176.221,ipv4,False,BinaryDefense,1,attacker,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.183.205.149,ipv4,False,BinaryDefense|CINS Army|Stamparm IPsum,3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.183.245.232,ipv4,False,Blocklist.de (all)|Blocklist.de (mail)|RTBH (Turkiye),3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.183.248.152,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.183.248.41,ipv4,False,Blocklist.de (all)|Blocklist.de (mail)|RTBH (Turkiye),3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.183.66.33,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.183.76.218,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.184.134.158,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.184.139.111,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.184.141.117,ipv4,False,GreenSnow|RTBH (Turkiye)|Stamparm IPsum,3,attacker,60,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.184.142.135,ipv4,False,RTBH (Turkiye)|SGB (Turkiye),2,government-feed,40,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.184.168.134,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.184.176.74,ipv4,False,RTBH (Turkiye),1,government-feed,20,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.184.178.165,ipv4,False,AbuseIPDB|GreenSnow|RTBH (Turkiye)|Stamparm IPsum,4,crowd-sourced,80,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.184.182.87,ipv4,False,Blocklist.de (all)|Blocklist.de (ssh)|GreenSnow|RTBH (Turkiye)|Stamparm IPsum,5,attacker,100,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
180.184.183.66,ipv4,False,Blocklist.de (all)|Blocklist.de (ssh)|GreenSnow|RTBH (Turkiye)|Stamparm IPsum,5,attacker,100,2026-09-26T19:52:03.517918+00:00,2026-09-26T19:52:03.517918+00:00
